WORD,TAG,reinforcer,score,count
스마트 간편결제,NNP,1,0,7
스마트 결제,NNP,1,0,3
스마트 알림,NNP,1,0,4
스마트뱅킹,NNP,1,0,43
스마트워치,NNP,1,0,3
스마트폰,NNP,1,0,178
스며들,VV,1,0,1
스물,NNP,1,0,1
스미스,NNP,1,0,1
스미싱,NNP,1,0,1
스스로,MAG,1,0,18
스스로,NNG,1,0,4
스위치,NNP,1,0,7
스카이,NNP,1,0,2
스케줄,NNP,1,0,1
스케치,NNP,1,0,1
스쿨뱅킹,NNP,1,0,7
스크리밍,NNP,1,0,1
스크린,NNP,1,0,5
스크린 리더,NNP,1,0,4
스크립트,NNP,1,0,1
스킨,NNP,1,0,2
스타,NNG,1,0,3
스타,NNP,1,0,2949
스타벅스,NNP,1,0,9
스타일,NNG,1,0,4
스타일,NNP,1,0,17
스타트,NNP,1,0,2
스탠더드,NNP,1,0,3
스터디,NNG,1,0,1
스텝,NNP,1,0,4
스토어,NNP,1,0,74
스톡,NNP,1,0,3
스톱,NNP,1,0,9
스트레스,NNG,1,0,51
스트레스,NNP,1,0,24
스티,NNP,1,0,2
스티브 잡스,NNP,1,0,1
스틱,NNP,1,0,1
스팀,NNP,1,0,4
스팅,NNP,1,0,2
스파이,NNP,1,0,1
스파이더맨,NNP,1,0,1
스파이크,NNP,1,0,1
스팸,NNP,1,0,22
스페인,NNP,1,0,1
스펙,NNP,1,0,1
스플래시,NNP,1,0,1
스피드,NNG,1,0,3
스피드,NNP,1,0,8
스피디,NNG,1,0,1
슬,VV,1,0,6
슬그머니,MAG,1,0,1
슬금슬금,MAG,1,0,1
슬기,NNG,1,0,3
슬라이더,NNP,1,0,1
슬라이드,NNG,1,0,7
슬래시,NNP,1,0,1
슬로건,NNP,1,0,9
슬롯,NNG,1,0,1
슬롯머신,NNG,1,0,1
슬슬,MAG,1,0,6
슬쩍,MAG,1,0,4
슬프,VA,1,0,6
슬픔,NNG,1,0,1
습,NNG,1,0,3
습관,NNG,1,0,7
습관,NNP,1,0,4
습관화,NNP,1,0,1
습도,NNP,1,0,1
습득,NNG,1,0,2
승,NNG,1,0,3
승객,NNG,1,0,1
승기,NNG,1,0,1
승리,NNG,1,0,1
승모,NNG,1,0,1
승승장구,NNG,1,0,7
승인,NNG,1,0,18
승인,NNP,1,0,25
승진,NNG,1,0,1
승현,NNP,1,0,1
시,NNG,1,0,16
시,VA,1,0,42
시가,NNP,1,0,7
시각,NNG,1,0,52
시각,NNP,1,0,19
시각 장애,NNP,1,0,2
시간,NNG,1,0,1127
시간,NNP,1,0,133
시간대,NNP,1,0,14
시간문제,NNG,1,0,2
시간제한,NNG,1,0,3
시경,NNP,1,0,3
시계,NNG,1,0,1
시계,NNP,1,0,1
시골,NNG,1,0,10
시국,NNG,1,0,26
시그널,NNP,1,0,2
시급,XR,1,0,10
시급히,MAG,1,0,1
시기,NNG,1,0,33
시기,NNP,1,0,3
시끄럽,VA,1,0,2
시나,NNP,1,0,3
시나리오,NNP,1,0,1
시내,NNG,1,0,1
시너지,NNP,1,0,2
시네,NNP,1,0,1
시늉,NNG,1,0,1
시니,NNP,1,0,1
시다,NNG,1,0,2
시달리,VV,1,0,1
시답잖,VA,1,0,2
시대,NNG,1,0,213
시대,NNP,1,0,3
시댁,NNP,1,0,1
시도,NNG,1,0,293
시도,NNP,1,0,23
시드,NNP,1,0,1
시드머니,NNP,1,0,1
시들,VV,1,0,1
시들,XR,1,0,1
시디,NNG,1,0,2
시력,NNP,1,0,6
시류,NNG,1,0,2
시름,NNG,1,0,1
시리즈,NNP,1,0,7
시뮬레이션,NNP,1,0,1
시민,NNG,1,0,1
시발,NNG,1,0,2
시범,NNG,1,0,1
시부,NNP,1,0,1
시부모,NNG,1,0,2
시비,NNG,1,0,1
시선,NNG,1,0,1
시설,NNG,1,0,2
시성,NNP,1,0,2
시세,NNG,1,0,17
시스,NNP,1,0,2
시스타,NNP,1,0,1
시스템,NNG,1,0,308
시스템 관리자,NNP,1,0,2
시시,NNP,1,0,2
시아버지,NNG,1,0,1
시안,NNG,1,0,19
시안,NNP,1,0,6
시야,NNP,1,0,3
시엔,NNP,1,0,4
시연,NNG,1,0,1
시오,NR,1,0,1
시와,NNP,1,0,1
시외,NNG,1,0,8
시원,XR,1,0,15
시원시원,MAG,1,0,8
시원찮,VA,1,0,3
시의,NNP,1,0,1
시인,NNG,1,0,72
시인,NNP,1,0,2
시일,NNG,1,0,22
시작,NNG,1,0,397
시장,NNG,1,0,14
시장,NNP,1,0,2
시적,NNP,1,0,11
시전,NNG,1,0,1
시전,NNP,1,0,1
시절,NNG,1,0,23
시점,NNG,1,0,7
시정,NNG,1,0,6
시정,NNP,1,0,7
시조새,NNP,1,0,1
시중,NNG,1,0,2
시중,NNP,1,0,31
시즌,NNG,1,0,1
시집,NNP,1,0,1
시집오,VV,1,0,1
시체,NNP,1,0,1
시초,NNG,1,0,1
시추,NNP,1,0,1
시큐리티,NNG,1,0,2
시크,NNP,1,0,1
시크릿,NNP,1,0,2
시큰둥,XR,1,0,1
시키,NNP,1,0,3
시키,VV,1,0,134
시티,NNP,1,0,53
시티은행,NNP,1,0,1
시폰,NNP,1,0,1
시행,NNG,1,0,12
시행착오,NNP,1,0,1
시험,NNG,1,0,6
식,NNG,1,0,3
식,VV,1,0,1
식구,NNG,1,0,5
식당,NNG,1,0,4
식당,NNP,1,0,2
식별,NNG,1,0,4
식사,NNG,1,0,2
식상,XR,1,0,1
식생,NNG,1,0,1
식은땀,NNG,1,0,1
식장,NNG,1,0,2
식탁,NNG,1,0,1
식품,NNG,1,0,1
식후,NNG,1,0,6
신,NNG,1,0,26
신,NNP,1,0,8
신가,NNP,1,0,2
신개념,NNG,1,0,1
신검,NNP,1,0,1
신경,NNG,1,0,156
신경과,NNP,1,0,1
신경질,NNG,1,0,7
신고,NNG,1,0,20
신고,NNP,1,0,7
신고합니다,NNP,1,0,1
신공,NNP,1,0,1
신구,NNP,1,0,1
신규,NNG,1,0,120
신기,XR,1,0,21
신기능,NNG,1,0,2
신기술,NNG,1,0,4
신나,NNG,1,0,1
신나,VV,1,0,1
신년,NNG,1,0,1
신데렐라,NNP,1,0,1
신도,NNP,1,0,2
신랑,NNG,1,0,8
신뢰,NNG,1,0,128
신뢰,NNP,1,0,1
신뢰감,NNG,1,0,10
신뢰도,NNG,1,0,15
신마,NNP,1,0,1
신명,NNP,1,0,1
신문,NNG,1,0,2
신발,NNP,1,0,1
신분,NNG,1,0,15
신분증,NNG,1,0,466
신분증,NNP,1,0,276
신상,NNP,1,0,7
신생,NNP,1,0,2
신생아,NNG,1,0,1
신선,XR,1,0,6
신설,NNG,1,0,8
신성,NNP,1,0,1
신세계,NNP,1,0,41
신세대,NNG,1,0,2
신속,NNG,1,0,164
신속히,MAG,1,0,7
신식,NNG,1,0,1
신앙,NNG,1,0,1
신애,NNP,1,0,1
신예지,NNP,1,0,1
신용,NNG,1,0,90
신용도,NNG,1,0,8
신용등급,NNP,1,0,14
신용정보,NNP,1,0,1
신용카드,NNP,1,0,55
신원,NNP,1,0,1
신의 한 수,NNP,1,0,2
신이,NNP,1,0,1
신임,NNP,1,0,1
신입생,NNP,1,0,2
신종,NNP,1,0,2
신중,NNG,1,0,5
신지,NNP,1,0,6
신청,NNG,1,0,215
신청,NNP,1,0,89
신청서,NNG,1,0,2
신청자,NNG,1,0,1
신축년,NNG,1,0,1
신탁,NNG,1,0,12
신탁,NNP,1,0,5
신통,NNG,1,0,2
신한,NNG,1,0,73
신한,NNP,1,0,166
신한금융그룹,NNP,1,0,1
신한금융투자,NNP,1,0,1
신한솔,NNP,1,0,1
신한은행,NNG,1,0,32
신한은행,NNP,1,0,104
신한카드,NNP,1,0,9
신해,NNP,1,0,1
신행,NNP,1,0,1
신협,NNG,1,0,8
신협,NNP,1,0,2
신형,NNG,1,0,4
신호,NNG,1,0,1
신흥동,NNP,1,0,1
실,NNG,1,0,21
실,NNP,1,0,2
실감,NNG,1,0,9
실거래,NNG,1,0,1
실랑이,NNG,1,0,1
실력,NNG,1,0,10
실리,VV,1,0,1
실망,NNG,1,0,97
실망,NNP,1,0,23
실명,NNG,1,0,1
실명,NNP,1,0,34
실명제,NNG,1,0,1
실물,NNG,1,0,10
실버,NNP,1,0,2
실비,NNP,1,0,3
실사,NNG,1,0,2
실사,NNP,1,0,1
실상,NNP,1,0,2
실생활,NNG,1,0,16
실속,NNP,1,0,8
실수,NNG,1,0,49
실수,NNP,1,0,8
실시,NNG,1,0,6
실시간,NNG,1,0,2
실시간,NNP,1,0,108
실신,NNP,1,0,1
실실,MAG,1,0,1
실업자,NNG,1,0,1
실연,NNG,1,0,1
실용,NNG,1,0,47
실은,MAG,1,0,1
실적,NNG,1,0,39
실제,NNG,1,0,41
실제로,MAG,1,0,13
실직,NNG,1,0,1
실질,NNG,1,0,9
실천,NNG,1,0,2
실컷,MAG,1,0,3
실크,NNG,1,0,1
실패,NNG,1,0,134
실행,NNG,1,0,897
실행,NNP,1,0,275
실행 시간,NNP,1,0,3
실향,NNG,1,0,1
실험,NNG,1,0,3
실현,NNG,1,0,4
실화,NNG,1,0,10
실화냐,NNG,1,0,2
실황,NNP,1,0,1
실효,NNG,1,0,1
싫,VA,1,0,111
싫어하,VV,1,0,9
심,NNG,1,0,1
심,NNP,1,0,11
심,VV,1,0,2
심 카드,NNG,1,0,2
심각,XR,1,0,73
심각히,MAG,1,0,1
심리,NNG,1,0,2
심리학,NNP,1,0,1
심미,NNG,1,0,2
심벌,NNG,1,0,2
심보,NNG,1,0,1
심부름,NNG,1,0,1
심사,NNG,1,0,3
심사,NNP,1,0,6
심사숙고,NNG,1,0,1
심산,NNP,1,0,1
심신,NNP,1,0,3
심심,XR,1,0,9
심야,NNG,1,0,2
심의,NNP,1,0,1
심장,NNG,1,0,1
심장,NNP,1,0,1
심장병,NNP,1,0,1
심정,NNG,1,0,5
심정,NNP,1,0,1
심지어,MAG,1,0,62
심플,NNG,1,0,107
심플,NNP,1,0,92
심하,VA,1,0,149
심해,NNP,1,0,6
심히,MAG,1,0,3
십,NR,1,0,69
십만,NR,1,0,1
십분,MAG,1,0,4
십상,NNG,1,0,2
십수,NNP,1,0,1
십억,NR,1,0,1
십오,NR,1,0,1
십자,NNP,1,0,1
십자가,NNG,1,0,1
십자가,NNP,1,0,2
십팔,NR,1,0,1
싱,NNG,1,0,1
싱,NNP,1,0,3
싱글싱글,MAG,1,0,1
싶,VX,1,0,783
싸,VA,1,0,5
싸,VV,1,0,18
싸매,VV,1,0,1
싸우,VV,1,0,3
싸움,NNP,1,0,1
싸지르,VV,1,0,2
싹,MAG,1,0,21
쌀,NNG,1,0,4
쌈,NNG,1,0,1
쌍,NNG,1,0,10
쌍방울,NNP,1,0,1
쌍벽,NNG,1,0,1
쌓,VV,1,0,15
쌓이,VV,1,0,29
쌩,MAG,1,0,3
써넣,VV,1,0,2
써먹,VV,1,0,21
썩,MAG,1,0,2
썩,VV,1,0,8
썩이,VV,1,0,2
썩히,VV,1,0,1
썬,NNP,1,0,1
썰,NNG,1,0,1
썰,VV,1,0,3
쏘,VV,1,0,99
쏘옥,MAG,1,0,5
쏘우,NNP,1,0,1
쏙,MAG,1,0,116
쏟,VV,1,0,1
쏟아지,VV,1,0,3
쏠,VV,1,0,17
쏠리,VV,1,0,1
쏠쏠,XR,1,0,57
쑈,NNG,1,0,2
쑤,VV,1,0,4
쑥,MAG,1,0,1
쑥쑥,MAG,1,0,2
쓰,VV,1,0,7627
쓰기,NNP,1,0,784
쓰러지,VV,1,0,1
쓰레기,NNG,1,0,99
쓰레기,NNP,1,0,303
쓰리,NNG,1,0,2
쓰이,VV,1,0,39
쓰임,NNG,1,0,1
쓰임새,NNG,1,0,4
쓱,MAG,1,0,2
쓱쓱,MAG,1,0,1
쓸,VV,1,0,32
쓸데,NNG,1,0,11
쓸데없,VA,1,0,47
쓸데없이,MAG,1,0,17
쓸리,VV,1,0,5
쓸모,NNG,1,0,15
쓸모없,VA,1,0,8
씀,NNG,1,0,5
씀씀이,NNG,1,0,1
씌우,VV,1,0,1
씨름,NNG,1,0,8
씨앗,NNG,1,0,1
씨티,NNP,1,0,19
씨티은행,NNP,1,0,33
씹,NNG,1,0,6
씹,VV,1,0,2
씹히,VV,1,0,2
씻,VV,1,0,1
아,IC,1,0,334
아,NNG,1,0,7
아,NNP,1,0,89
아가,NNP,1,0,1
아가씨,NNP,1,0,2
아고,NNP,1,0,1
아기,NNG,1,0,1
아기,NNP,1,0,9
아기자기,MAG,1,0,10
아까,MAG,1,0,11
아까,NNG,1,0,5
아깝,VA,1,0,292
아끼,VV,1,0,26
아낙,NNG,1,0,1
아난,NNP,1,0,2
아날로그,NNP,1,0,5
아내,NNG,1,0,6
아냐,NNP,1,0,10
아뇨,IC,1,0,1
아누이,NNP,1,0,1
아니,MAG,1,0,646
아니,NNP,1,0,3
아니,VCN,1,0,427
아니,VV,1,0,1208
아니꼽,VA,1,0,1
아니리,NNP,1,0,1
아니야,NNP,1,0,1
아니하,VX,1,0,1
아닌,VV,1,0,14
아도,NNP,1,0,1
아동,NNP,1,0,1
아들,NNG,1,0,5
아들딸,NNG,1,0,1
아따,IC,1,0,1
아라,NNP,1,0,5
아라비아 숫자,NNP,1,0,1
아랍,NNP,1,0,2
아래,NNG,1,0,101
아래위,NNG,1,0,1
아래쪽,NNG,1,0,15
아랫부분,NNG,1,0,1
아르바이트,NNG,1,0,1
아르바이트,NNP,1,0,3
아름답,VA,1,0,2
아름답다,NNP,1,0,1
아마,MAG,1,0,11
아마도,MAG,1,0,5
아메리카노,NNP,1,0,4
아멘,NNP,1,0,1
아몰레드,NNP,1,0,1
아무것,NNG,1,0,180
아무도,NNP,1,0,6
아무래도,MAG,1,0,24
아무렇,VA,1,0,2
아무리,MAG,1,0,91
아무짝,NNG,1,0,1
아무튼,MAG,1,0,18
아물,VV,1,0,1
아버님,NNG,1,0,1
아버지,NNG,1,0,12
아부,NNG,1,0,2
아빠,NNG,1,0,11
아샤,NNP,1,0,1
아서,NNP,1,0,2
아성,NNP,1,0,1
아쉬움,NNG,1,0,36
아쉽,VA,1,0,428
아시,NNP,1,0,7
아시아,NNP,1,0,1
아신,NNP,1,0,1
아씨,NNP,1,0,6
아아,NNP,1,0,6
아연,NNP,1,0,1
아예,MAG,1,0,330
아우,NNG,1,0,8
아우르,VV,1,0,1
아울러,MAG,1,0,3
아웃,NNG,1,0,32
아웃,NNP,1,0,55
아웅,MAG,1,0,1
아으,IC,1,0,1
아이,NNG,1,0,166
아이,NNP,1,0,2
아이 러브 유,NNP,1,0,2
아이고,IC,1,0,5
아이덴티티,NNP,1,0,4
아이들,NNP,1,0,11
아이디,NNP,1,0,96
아이디어,NNG,1,0,13
아이디어,NNP,1,0,6
아이러니,NNG,1,0,3
아이스크림,NNP,1,0,1
아이와,NNP,1,0,1
아이콘,NNP,1,0,166
아이템,NNP,1,0,2
아이티,NNP,1,0,1
아이패드,NNP,1,0,2
아이패드 프로,NNP,1,0,2
아이폰,NNP,1,0,10
아이폰 4,NNP,1,0,1
아이핀,NNP,1,0,4
아자,NNP,1,0,4
아저씨,NNG,1,0,1
아저씨,NNP,1,0,1
아주,MAG,1,0,1399
아주,NNP,1,0,1
아줌마,NNP,1,0,1
아지,NNP,1,0,1
아직,MAG,1,0,449
아차,IC,1,0,1
아참,IC,1,0,1
아첨,NNG,1,0,1
아침,NNG,1,0,105
아타,NNP,1,0,1
아트,NNG,1,0,1
아파서,NNP,1,0,1
아파트,NNG,1,0,9
아프,VA,1,0,27
아픔,NNG,1,0,2
아하,NNP,1,0,1
아휴,IC,1,0,7
악,NNG,1,0,6
악덕,NNG,1,0,4
악물,VV,1,0,1
악성,NNG,1,0,26
악수,NNG,1,0,1
악용,NNG,1,0,3
악의,NNG,1,0,1
악의,NNP,1,0,1
악인,NNP,1,0,3
악질,NNG,1,0,8
악화,NNG,1,0,1
안,MAG,1,0,5324
안,NNG,1,0,2113
안,NNP,1,0,6
안,VV,1,0,5
안 돼,VV,1,0,95
안 되,VV,1,0,1198
안 생겨요,NNP,1,0,1
안가,NNG,1,0,4
안감,NNG,1,0,5
안경,NNP,1,0,1
안고,NNP,1,0,5
안군,NNP,1,0,1
안기,VV,1,0,4
안남,NNP,1,0,2
안내,NNG,1,0,197
안내문,NNG,1,0,5
안네,NNP,1,0,2
안녕,NNP,1,0,12
안녕하세요,NNP,1,0,54
안녕하십니까,NNP,1,0,2
안녕히,MAG,1,0,1
안녕히 계세요,NNP,1,0,2
안다,NNP,1,0,1
안달,NNG,1,0,4
안대,NNP,1,0,9
안도,NNP,1,0,3
안돼,VV,1,0,574
안되,VV,1,0,2817
안드로이드,NNP,1,0,105
안뜰,NNP,1,0,2
안랩,NNP,1,0,1
안면,NNG,1,0,4
안받,VV,1,0,1
안방,NNG,1,0,2
안성맞춤,NNG,1,0,6
안심,NNG,1,0,76
안심,NNP,1,0,13
안와,NNP,1,0,5
안일,NNG,1,0,4
안전,NNG,1,0,487
안전,NNP,1,0,6
안전도,NNG,1,0,1
안전장치,NNG,1,0,2
안정,NNG,1,0,354
안정감,NNG,1,0,14
안중,NNG,1,0,2
안치,VV,1,0,3
안타,NNP,1,0,1
안타깝,VA,1,0,16
안테나,NNP,1,0,2
안티,NNP,1,0,1
안함,NNP,1,0,8
앉,VV,1,0,13
앉히,VV,1,0,1
않,VV,1,0,8
않,VX,1,0,3654
알,NNG,1,0,3
알,NNP,1,0,7
알,VV,1,0,816
알고 싶어요,NNP,1,0,1
알고리즘,NNP,1,0,3
알뜰,XR,1,0,45
알라,NNP,1,0,2
알란,NNP,1,0,1
알람,NNP,1,0,164
알량,XR,1,0,1
알록달록,MAG,1,0,1
알리,NNP,1,0,4
알리,VV,1,0,1229
알리에,NNP,1,0,1
알맞,VA,1,0,5
알바,NNP,1,0,8
알버트,NNP,1,0,1
알아내,VV,1,0,7
알아듣,VV,1,0,4
알아먹,VV,1,0,6
알아보,VV,1,0,231
알아주,VV,1,0,1
알아차리,VV,1,0,1
알약,NNP,1,0,3
알짜,NNG,1,0,3
알차,VA,1,0,36
알파,NNP,1,0,5
알파벳,NNP,1,0,7
앓,VV,1,0,1
암,NNG,1,0,43
암기,NNG,1,0,1
암만,NNG,1,0,1
암만,NNP,1,0,2
암호,NNG,1,0,9
암호,NNP,1,0,53
암호화,NNP,1,0,3
암호화폐,NNP,1,0,2
압도,NNG,1,0,12
압력,NNG,1,0,1
압류,NNG,1,0,1
압류,NNP,1,0,1
앗,IC,1,0,2
앗,VV,1,0,1
앙,IC,1,0,1
앙,MAG,1,0,9
앞,NNG,1,0,223
앞날,NNG,1,0,1
앞당기,VV,1,0,1
앞두,VV,1,0,2
앞뒤,NNG,1,0,1
앞면,NNG,1,0,2
앞부분,NNG,1,0,1
앞서,MAG,1,0,7
앞서,VV,1,0,26
앞세우,VV,1,0,1
앞으로,NNP,1,0,745
앞자리,NNG,1,0,10
앞장,NNG,1,0,1
앞장서,VV,1,0,1
앞쪽,NNG,1,0,1
애,NNG,1,0,77
애가,NNP,1,0,4
애견,NNG,1,0,1
애교,NNP,1,0,1
애꿎,VA,1,0,3
애니,NNP,1,0,3
애니메이션,NNP,1,0,9
애당초,NNG,1,0,1
애도,NNP,1,0,1
애란,NNP,1,0,1
애로,NNP,1,0,5
애매,XR,1,0,6
애매모호,XR,1,0,1
애먹,VV,1,0,10
애쓰,VV,1,0,8
애용,NNG,1,0,416
애자,NNP,1,0,1
애정,NNG,1,0,20
애착,NNG,1,0,1
애착,NNP,1,0,4
애초,NNG,1,0,22
애플,NNP,1,0,4
애플리케이션,NNP,1,0,49
액,NNG,1,0,13
액세스,NNP,1,0,1
액션,NNP,1,0,7
액수,NNG,1,0,8
액정,NNP,1,0,1
액티브,NNG,1,0,1
앤,NNP,1,0,5
앱,NNG,1,0,9337
앵무새,NNP,1,0,11
야,IC,1,0,22
야,NNG,1,0,5
야간,NNG,1,0,3
야구,NNG,1,0,1
야구,NNP,1,0,3
야금야금,MAG,1,0,3
야놀자,NNG,1,0,1
야동,NNP,1,0,1
야무지,VA,1,0,2
야성,NNG,1,0,1
야심,NNG,1,0,3
약,NNG,1,0,2
약간,MAG,1,0,60
약간,NNG,1,0,19
약관,NNP,1,0,31
약속,NNG,1,0,4
약시,NNP,1,0,1
약정,NNG,1,0,1
약정서,NNG,1,0,2
약지,NNG,1,0,1
약하,VA,1,0,9
얀센,NNP,1,0,1
얄라,NNP,1,0,1
얌전히,MAG,1,0,1
양,NNG,1,0,4
양,NNP,1,0,1
양군,NNP,1,0,1
양도,NNP,1,0,1
양면,NNG,1,0,2
양반,NNG,1,0,2
양반,NNP,1,0,1
양보,NNG,1,0,1
양산,NNP,1,0,1
양손,NNG,1,0,1
양수진,NNP,1,0,1
양식,NNG,1,0,1
양심,NNG,1,0,2
양심,NNP,1,0,3
양아치,NNG,1,0,13
양옆,NNG,1,0,1
양육,NNP,1,0,1
양육비,NNG,1,0,1
양이,NNP,1,0,3
양준혁,NNP,1,0,1
양쪽,NNG,1,0,2
양하,NNP,1,0,1
양해,NNP,1,0,3
양호,NNG,1,0,8
양호,NNP,1,0,2
양희,NNP,1,0,1
얘기,NNG,1,0,37
어,IC,1,0,27
어,NNG,1,0,71
어가,NNG,1,0,1
어깨동무,NNG,1,0,1
어느덧,MAG,1,0,3
어느새,MAG,1,0,7
어니스트,NNP,1,0,1
어댑터,NNP,1,0,1
어도,NNP,1,0,1
어둠,NNG,1,0,6
어둠,NNP,1,0,3
어둡,VA,1,0,32
어떠,XR,1,0,12
어떡하,VV,1,0,60
어떡하지,NNP,1,0,2
어떻,VA,1,0,972
어라,IC,1,0,3
어려운 시절,NNP,1,0,1
어려움,NNG,1,0,137
어려워하,VV,1,0,5
어렴풋이,MAG,1,0,1
어렵,VA,1,0,471
어로,NNP,1,0,1
어류,NNG,1,0,1
어르신,NNG,1,0,82
어른,NNG,1,0,24
어리,VA,1,0,42
어리,VV,1,0,6
어리둥절,XR,1,0,1
어린애,NNG,1,0,1
어린이,NNG,1,0,2
어린이집,NNP,1,0,2
어림,NNG,1,0,1
어마어마,XR,1,0,2
어머,IC,1,0,2
어머니,NNG,1,0,24
어머님,NNG,1,0,4
어머머머,IC,1,0,1
어문,NNG,1,0,1
어물,NNG,1,0,2
어물쩍,MAG,1,0,1
어미,NNG,1,0,1
어색,XR,1,0,13
어서,MAG,1,0,13
어설프,VA,1,0,2
어수선,XR,1,0,4
어스,NNP,1,0,1
어시스턴트,NNG,1,0,3
어안,NNG,1,0,1
어언,MAG,1,0,1
어영부영,MAG,1,0,1
어옹,NNG,1,0,1
어우러지,VV,1,0,1
어울리,VV,1,0,8
어이,NNP,1,0,70
어이없,VA,1,0,48
어저께,NNG,1,0,1
어제,MAG,1,0,59
어제,NNG,1,0,167
어제,NNP,1,0,11
어제오늘,NNG,1,0,8
어젯밤,NNG,1,0,8
어지간,XR,1,0,10
어지럽,VA,1,0,12
어진,NNP,1,0,2
어질어질,MAG,1,0,2
어째서,MAG,1,0,4
어쨌든,MAG,1,0,7
어쩌,VV,1,0,446
어쩌고저쩌고,MAG,1,0,14
어쩌다,MAG,1,0,27
어쩌다가,MAG,1,0,3
어쩌라고,NNP,1,0,36
어쩌면,MAG,1,0,4
어쩜,MAG,1,0,5
어쭈,IC,1,0,1
어찌,MAG,1,0,133
어찌나,MAG,1,0,7
어찌어찌,MAG,1,0,6
어차피,MAG,1,0,29
어처구니,NNG,1,0,4
어처구니없,VA,1,0,12
어택,NNP,1,0,1
어투,NNG,1,0,2
어프,NNP,1,0,2
어플,NNG,1,0,4619
어플,NNP,1,0,1502
어필,NNP,1,0,2
어휴,IC,1,0,67
억,NR,1,0,21
억시,MAG,1,0,1
억울,XR,1,0,4
억제,NNG,1,0,1
억지,NNG,1,0,5
억지로,MAG,1,0,16
언,NNG,1,0,16
언가,NNG,1,0,1
언급,NNG,1,0,3
언니,NNG,1,0,3
언론,NNG,1,0,2
언성,NNG,1,0,1
언어,NNG,1,0,2
언제,MAG,1,0,292
언제나,MAG,1,0,106
언젠가,MAG,1,0,16
얻,VV,1,0,58
얻어먹,VV,1,0,1
얼,NNG,1,0,55
얼,VV,1,0,10
얼간이,NNG,1,0,1
얼굴,NNG,1,0,91
얼떨결,NNG,1,0,3
얼렁,MAG,1,0,1
얼렁뚱땅,MAG,1,0,4
얼른,MAG,1,0,43
얼른얼른,MAG,1,0,1
얼리,VV,1,0,2
얼마,NNG,1,0,199
얼마나,MAG,1,0,96
얼마큼,MAG,1,0,1
얼어붙,VV,1,0,1
얼토당토않,VA,1,0,1
엄,NNP,1,0,3
엄두,NNG,1,0,1
엄마,NNG,1,0,49
엄벌,NNG,1,0,2
엄연히,MAG,1,0,1
엄정,XR,1,0,1
엄정히,MAG,1,0,1
엄지,NNG,1,0,10
엄지손가락,NNP,1,0,1
엄청,MAG,1,0,298
엄청나,VA,1,0,24
엄하,VA,1,0,1
업,NNG,1,0,246
업,VV,1,0,21
업계,NNG,1,0,7
업그레이드,NNG,1,0,83
업그레이드,NNP,1,0,79
업데이,NNP,1,0,2
업데이트,NNG,1,0,481
업데이트,NNP,1,0,1735
업뎃,NNG,1,0,2
업뎃,NNP,1,0,1
업로드,NNP,1,0,8
업무,NNG,1,0,1633
업무부,NNG,1,0,1
업신,NNG,1,0,1
업자,NNG,1,0,1
업종,NNG,1,0,1
업체,NNG,1,0,67
없,VA,1,0,5204
없,VV,1,0,4
없애,VV,1,0,137
없어,NNP,1,0,3
없이,MAG,1,0,1885
엇비슷,XR,1,0,1
엉,NNG,1,0,1
엉덩이,NNG,1,0,1
엉뚱,XR,1,0,5
엉망,NNG,1,0,46
엉망진창,NNG,1,0,10
엉엉,MAG,1,0,2
엉터리,NNG,1,0,1
엊그제,NNG,1,0,9
엎드리,VV,1,0,1
에,NNG,1,0,13
에그,NNP,1,0,1
에너지,NNP,1,0,1
에다,NNP,1,0,1
에도,NNP,1,0,1
에도 문자,NNP,1,0,2
에디션,NNG,1,0,2
에디터,NNP,1,0,1
에라,IC,1,0,6
에러,NNG,1,0,524
에미,NNG,1,0,1
에바,NNP,1,0,2
에선,NNP,1,0,30
에어,NNP,1,0,4
에어드롭,NNP,1,0,1
에이,IC,1,0,3
에이,NNG,1,0,2
에이블,NNP,1,0,4
에이전시,NNP,1,0,1
에이치,NNP,1,0,1
에지,NNP,1,0,2
에토스,NNP,1,0,1
에티켓,NNG,1,0,1
엑셀,NNP,1,0,3
엑스,NNG,1,0,1
엔,NNG,1,0,2
엔 주,NNP,1,0,1
엔간히,MAG,1,0,1
엔제리너스,NNP,1,0,2
엔지니어,NNG,1,0,1
엔터,NNG,1,0,2
엘,NNP,1,0,7
엘로,NNP,1,0,1
엘리베이터,NNP,1,0,1
엘지,NNP,1,0,9
엠넷,NNP,1,0,1
엠마,NNP,1,0,1
엠블럼,NNP,1,0,1
엡,NNG,1,0,5
엡,NNP,1,0,1
여,NNG,1,0,12
여간,MAG,1,0,3
여건,NNG,1,0,1
여권,NNG,1,0,14
여권,NNP,1,0,2
여기,VV,1,0,24
여기저기,NNG,1,0,34
여닫,VV,1,0,1
여덟,NR,1,0,2
여러모로,MAG,1,0,118
여러분,NNP,1,0,17
여럿,NNG,1,0,3
여력,NNG,1,0,1
여론,NNG,1,0,1
여름,NNG,1,0,1
여백,NNP,1,0,1
여보,IC,1,0,1
여보세요,NNP,1,0,2
여부,NNG,1,0,25
여섯,NR,1,0,7
여성,NNG,1,0,8
여신,NNP,1,0,1
여우,NNG,1,0,1
여유,NNG,1,0,14
여자,NNG,1,0,3
여자도,NNP,1,0,1
여자친구,NNP,1,0,1
여전,NNG,1,0,1
여전,XR,1,0,10
